"landX","landY","parachuteSize","weight","state"
12981.8709090644,3319.65956104921,15.1735611804761,77.1523511153646,1
11155.7103783558,7153.03882646285,10.7976536930073,94.9099270743318,0
NA,NA,14.4905533867422,60.1869363454171,NA
9003.46722085756,8414.25111616604,14.5855743410066,81.1565868672915,1
13103.8069681937,9923.88426256404,13.4729176769033,76.5993957174942,0
10786.9466646303,11987.5655695038,9.06968683423474,79.5345120714046,0
13867.3993099996,4145.36207040924,13.7931653819978,80.955449771136,0
7556.39955039184,2068.8548162324,19.8918335998897,68.9914902090095,1
9940.96912093181,7364.38513744861,19.4480474987067,78.2601217273623,1
12710.1249840698,4602.71420929969,13.0261280816048,52.8584510670044,1
10472.0667931133,7381.89300561948,16.8219978793059,59.4622805248946,1
11302.9446783888,5753.00438731324,19.99786526151,64.7917537949979,1
7471.12561136071,7274.70880449488,10.4155972830486,86.4121668506414,0
7483.14633993714,6131.71760014813,19.8624836732633,98.1510890647769,1
13610.6644678193,6706.73037018795,14.2739715031348,52.2467095521279,1
9936.86395431539,5910.32244640478,9.63965962920338,65.7537121092901,0
9646.42014039119,8688.92384942437,14.5029063399415,76.8403771100566,1
9046.7306816531,5777.98969246941,12.6573908573482,64.1678050276823,1
12266.3704366779,7137.3414602131,17.1091938542668,67.6220640423708,1
13633.3566564217,10066.3740986865,18.5496714392211,58.0618459614925,1
4923.69651500538,8407.57757879529,19.395141470246,69.2751138354652,1
9389.45871006305,8551.06165008638,12.8642305238172,71.7369825346395,0
9124.38639583217,4561.7787261149,14.6053555291146,59.084696485661,1
15070.8782428746,9169.0266545365,9.90788929816335,50.1853030174971,0
10333.5639145501,6224.80624205285,11.4094186925795,52.9583825962618,1
10125.879247362,5381.74135995568,15.736549772555,91.8907230836339,1
11437.3205377613,8010.85720779272,18.1262223543599,98.7385159358382,1
11819.5658472038,11241.1287522423,12.1904712342657,65.9137590788305,0
8933.06710256994,7422.89333024376,14.2034123891499,58.211620664224,1
12441.8808264152,3820.82151847084,17.8235703166574,97.7043475024402,1
10558.8197247666,6032.4095205419,12.0841530992184,99.6065759216435,0
14743.3872246546,4231.97671620435,15.5675239223056,97.1117038512602,1
5341.10976970893,9170.1340676264,11.8003114506137,64.9066094658338,0
NA,NA,9.35504846391268,97.9887026012875,NA
6801.1201357021,4043.77559913483,13.5793062509038,70.4768483527005,1
4166.56526296438,4914.43463057614,9.67353583290242,79.8237381852232,0
9965.09625101745,9788.38963944861,15.5356066427194,50.8009200100787,1
12974.5069855744,3426.24289238887,11.2627851020079,54.6800828189589,0
NA,NA,18.2882283916697,55.5625159060583,NA
18242.3542016933,9009.50570908207,16.7730552488938,68.9944567391649,1
10992.0348050728,7623.22397918703,15.9709391065408,90.7553558354266,1
6172.09194625436,8506.68445080492,9.39541605906561,89.4686572020873,0
NA,NA,11.536955638323,56.1265983153135,NA
15072.3141302055,8436.40285568968,14.9399155494757,95.774156099651,0
15982.3853744812,6158.73372111014,19.0799184548669,83.7343642604537,1
12290.4762198162,8332.62667576708,13.7265625076834,95.2449192292988,0
13976.8335890437,6526.77101613946,13.572487471858,57.9064210876822,1
7086.29946308325,9844.8705801998,17.745224528946,71.0222237044945,1
14025.7845802109,4664.29194069225,18.3962137065828,99.5456904522143,1
11367.0004669164,10136.0616841219,17.4158349654172,51.7144148121588,1
10896.5642068681,8226.97625508348,10.1978472904302,63.5442521190271,0
8486.07573147739,5977.16535368779,9.71017832332291,65.3968074708246,0
8715.66864347997,8105.57337690931,13.6916799820028,78.0814322642982,0
13715.1073098816,6581.96672632162,11.8003272656351,66.6594767710194,0
NA,NA,19.9952769840602,56.414713896811,NA
7303.48764880912,3051.83531402996,16.7442418369465,78.1441399478354,1
11351.6494125376,3991.22811043979,12.5793701317161,73.986153898295,0
10933.6764783311,9496.13801733,13.1858768761158,78.8783832220361,0
8926.86139006398,6378.16615309816,11.1612818457652,59.8787401919253,0
6162.03629642388,9207.7088290828,11.513349678833,98.6934222397394,0
6129.95171492296,8633.79046642972,12.8405871153809,97.0241187838838,0
12527.861021742,6205.23135785741,12.1196283462923,70.0518315657973,0
NA,NA,9.06822675815783,66.8864200706594,NA
11556.6421556628,4956.83963255104,19.2109027218539,52.491941198241,1
14613.8073797835,9273.73635584468,11.2029134619515,55.439650954213,0
5410.73312253958,9846.99437410716,14.8138429056853,51.5929528046399,1
15234.9553150962,5821.91696806027,19.9293490897398,71.8759118230082,1
5876.77354321762,8446.61881447282,18.3686482983176,80.025312374346,1
6790.23191334324,8676.95105911336,16.026191231329,73.3169072773308,1
8378.89933270347,6688.06927199037,12.1184435514733,65.1009561726823,0
15608.4573858117,5690.01569789457,11.3498413194902,70.3548548510298,0
11641.7058993446,11260.4435173376,17.3156924438663,70.4959781956859,1
11218.9926345587,7428.3315902057,18.6162758630235,55.4056269698776,1
7310.46997431536,5240.22097920243,13.9190905503929,89.5626927725971,0
12074.5174358854,5136.45403147427,9.3638404966332,93.1183222797699,0
8765.59276431419,7454.15034879498,15.380683263531,60.0354868220165,1
9356.66974233332,2731.30995482501,13.645821460057,76.6385071445256,1
13028.9062485912,5610.04293294446,10.3494768245146,84.4548015156761,0
12311.4854345774,8453.11541614969,19.5808473327197,66.5353292482905,1
6557.30528160703,9873.47299080136,13.8906220928766,99.2119255592115,0
9766.2136579207,7377.47612339078,19.5323195629753,68.9978969981894,1
5215.09248206831,3696.57059199985,15.2293106012512,80.0182577921078,1
7257.07125915708,5315.09106239281,13.7918856483884,70.9460222744383,1
7583.68804278961,6133.41720792321,17.405239702668,87.1960479067639,1
11524.1917749182,5975.94646794466,12.1248084586114,73.0706930044107,0
9380.23989881237,6898.06842464943,12.3265204033814,91.5214109001681,0
NA,NA,10.1537259339821,97.9569136397913,NA
11041.8581866743,5625.72288830021,10.2338728311006,73.8775913254358,0
14307.2944595117,5499.65295065924,18.2053174769972,71.9746039481834,1
12470.5107490994,9670.8480706315,17.870231253095,75.0592749449424,1
18022.821445809,8299.61004653793,17.1092709240038,69.3201117333956,1
10764.8443701459,3157.68672462539,16.079076658003,81.4146248158067,1
7761.16522118123,5115.15734145919,9.19965384830721,67.9168912232853,0
15853.3905691579,6861.77660830227,15.6820795526728,93.2510179234669,1
12072.211359493,6729.25700930845,16.4480758840218,58.4996075718664,1
4806.6430353585,7568.20433712758,14.2461480500642,57.13522589067,1
8478.4058814467,4940.91615137108,9.50014769774862,65.6237041228451,0
15491.280217379,7776.65367805859,10.5774853159674,60.8174216235057,0
12385.694291294,6818.48469115987,9.86189914657734,79.4819431030191,0
8892.02014003249,9925.89666797763,19.0037623753306,96.6309025883675,1
11351.9231238192,8407.88508949604,17.3195720082149,86.4214580040425,1
10548.3294520661,11543.0413009742,16.4075045401696,84.930168685969,1
NA,NA,19.0086885432247,55.5236931308173,NA
9177.96854380195,12045.0689293284,12.9680323416833,55.3909739363007,1
8031.30626368709,7556.34281749137,10.0760598515626,84.0095715597272,0
12343.9643829655,4812.8052537001,16.8326154085808,52.2467726375908,1
7620.04080893172,7843.88124776189,14.9020866071805,73.3977870317176,1
10278.6404311795,8063.87351650319,14.059060607804,66.6576061863452,1
3519.02021915483,3293.50524044678,14.7179506218527,90.714946272783,0
15128.9638009367,10513.2883721974,12.9830198187847,62.1824486530386,1
14529.8122651185,5298.59278257979,18.5893323039636,96.2588302092627,1
12236.2712300896,6249.18902825028,11.3582837032154,70.9582293755375,0
8652.77738947061,7033.52445701368,10.8606944277417,63.2826824556105,0
12527.7866362985,3135.36464294787,9.48815359571017,84.8157666157931,0
12800.2493421506,11011.850635662,18.1399236693978,71.7371143982746,1
6050.64034802454,4680.58528097232,12.1536047698464,94.811535126064,0
7072.7028560719,7479.54319814668,18.8989889465738,56.7159999161959,1
10785.727115135,9144.17575792402,19.9085742470343,66.3686595507897,1
NA,NA,9.29577583796345,95.2898517600261,NA
12138.3216553008,3812.24536122552,11.541555384174,81.0636052163318,0
10152.2842685488,2976.31322055288,17.45684644836,97.986910736654,1
8635.72458026818,9028.02779477553,10.626838209806,66.8624010751955,0
10353.3670279681,11218.2427788012,14.0375671407674,83.5648123174906,0
7393.68883162913,1666.30876987638,11.1797443351243,92.8552408586256,0
9598.44910537113,5935.73442733585,18.4691085878294,66.6312061599456,1
NA,NA,17.7191465112846,99.08904931508,NA
11181.4101303526,8652.09204275029,19.2473671159241,60.7479836908169,1
7261.02857303469,7312.1516451565,12.4345575608313,93.6873254366219,0
11126.5883383869,10615.7773753265,19.4039107779972,54.2007919051684,1
7121.71264342097,7138.16406745091,18.4547139192,69.9763529002666,1
4466.58078406903,4780.00509647411,14.4559945298824,75.1132850069553,1
8872.28110063144,7579.92449598041,16.1254347348586,95.8957973867655,1
7675.38690570836,9373.59996012495,17.829383247532,74.2181631736457,1
NA,NA,13.8227182915434,87.1464131749235,NA
11039.2547341911,2663.77178215483,15.3521288644988,51.8368718214333,1
11187.6247032059,2736.0668580887,14.2647534713615,64.2688363906927,1
8545.20667808513,5755.86867000965,14.6938389581628,90.336935815867,1
13383.1082342127,5907.34351209213,10.3158222769853,64.1450822586194,0
11139.9845287384,9963.52954748596,17.0308605649043,61.3039752934128,1
14939.6836189718,5650.33275617095,13.3702109167352,50.3233407856897,1
12182.028321156,3551.77636774705,13.9465064113028,62.0544860837981,1
11194.0508943348,7241.70738408856,12.7736114470754,96.1505854967982,0
NA,NA,11.8635080305394,56.3252477208152,NA
14811.2081357266,11936.8055411948,13.6605421230197,70.4742693342268,1
7070.53932684806,6532.58239049639,14.5175777138211,62.879927654285,1
8894.81252198595,6887.78133980925,15.0207995213568,56.0707859462127,1
11730.8921323885,2451.85833830133,18.0650965818204,72.337463113945,1
10014.7249967885,6501.27292403609,16.1354615532327,52.1091946051456,1
NA,NA,9.40539965056814,54.9877863842994,NA
8819.98146189445,7113.17706141189,15.519930250477,65.8620389644057,1
8031.94661513861,8256.12709879308,11.4070584229194,75.3854720969684,0
9795.02467186446,9664.62740874336,13.1819120515138,56.4083559904248,1
8143.02983493119,4445.98217521678,17.787750629941,63.3746203384362,1
7325.13847616855,9071.22193184756,10.1732368248049,71.4064953965135,0
11381.7223700128,12217.6948487191,9.53693405236118,69.2256319802254,0
8817.23505018911,9902.84341307364,14.7383411044721,82.160028105136,1
NA,NA,17.7630445749965,61.4157868782058,NA
9983.7381491879,8038.59699128696,19.0411555017345,74.5034490362741,1
9447.66629456574,4800.27729403861,9.05314649874344,69.5609864429571,0
8141.29878632866,9327.96914928191,11.525162746897,95.2592875924893,0
8079.78158488477,7946.21084529843,19.6124015147798,58.061745390296,1
11252.2723527,2045.04263232713,16.1763979692478,83.8800790836103,1
NA,NA,12.2066022744402,77.4938600487076,NA
12746.1839117637,8353.78584969717,9.64787469408475,88.3830181905068,0
10422.58035008,7708.60099978407,9.14570912253112,98.7531962804496,0
12691.762229949,10279.6021902837,18.2989478516392,80.9476755093783,1
16551.2430182436,6588.36612449992,10.1311305428389,68.7461865716614,0
15634.5386677348,8558.08509049086,18.4880149376113,55.5600525112823,1
9127.83174622407,6534.66340041482,16.2497004887555,51.2834109016694,1
9143.97639525995,3015.93025621977,13.498659304576,59.8098274203949,1
11330.3166061721,6690.81366362353,10.6727812262252,66.8977493769489,0
9544.1446126517,1630.55805120385,18.0065450312104,76.2035883381031,1
15530.5929025362,7104.02167080203,19.335701968288,54.5922048855573,1
9166.01754541993,5970.7802727039,9.65981277637184,74.5024814037606,0
10420.8792452855,5846.68293866414,13.6329069365747,56.9720048457384,1
6896.68901052072,6393.75066479248,19.4886431067716,62.3708004481159,1
7047.79311171661,8667.34474007802,19.3006727432366,60.3317443048581,1
11078.3444531742,6155.0766744871,11.7055100011639,53.2157796784304,1
7052.43756518207,6304.40404132657,14.2871185650583,82.7699768939056,1
8361.03971225346,8007.67973687018,14.8746141451411,75.265917298384,1
13227.7238352512,5607.97304387316,17.3214195433538,77.4226565379649,1
16080.5090898856,6565.60995807509,13.4863510739524,57.8829221776687,1
12002.7181451738,7602.1421742867,19.1213915725239,98.6463524750434,1
9179.65092858766,7558.14681445803,10.1478151087649,75.3737464081496,0
11305.6687188423,10965.9705420841,19.0161126649473,75.365397031419,1
10593.6135009097,8526.54480221655,13.9883416481316,88.3792307111435,0
13146.6993280685,5722.30686433707,18.0429146196693,80.6318237562664,1
6897.50104927734,9093.83127982748,13.6500837376807,60.7502539060079,1
10150.4101469174,3925.2779073876,11.2792391271796,62.0512920431793,0
10994.9671733326,6307.98720742667,10.2122041541152,84.0865836129524,0
10419.5198695905,5713.90851493016,9.30424470128492,51.603976613842,0
11797.4371119953,5080.25156695337,14.3430812081788,95.9573556552641,0
8996.99135707764,8379.27447538977,17.4208127453458,94.0929718315601,1
8094.51538554296,3353.02747535876,10.4741986810695,78.5931074875407,0
12606.4708914683,4384.44881945032,19.6165734559763,53.9727552095428,1
9082.60009943451,6587.47269025519,10.8987530732993,51.5608557849191,0
12588.6917288118,7533.85465154798,18.4772018552758,76.7349832109176,1
10707.2612719476,3906.21705998662,15.9312796529848,57.0744162774645,1
6947.47314701304,9020.63478791489,11.7409962201491,74.311526666861,0
10608.833748306,7375.71189654568,17.2974612277467,53.824849112425,1
16269.2168395835,5711.67427143835,10.9232354026753,61.2414193805307,0
6814.93081975581,6451.46240837099,12.1871883508284,90.5077535542659,0
10367.5225339362,3420.67857064716,16.6977657224052,70.025905885268,1
NA,NA,14.1490084207617,72.4653624463826,NA
12946.3420001187,10122.1705805317,9.72446876391768,71.3175936951302,0
13533.4897027853,4181.77640691397,17.019940298982,57.2880387306213,1
15429.5304694564,6522.23365902716,17.7135828558821,59.7482919925824,1
6062.73096526292,5866.18825026942,12.5183089510538,74.2833189782687,0
9444.17261213805,2620.66135370752,11.8184009795077,63.0443918751553,0
NA,NA,11.098132452229,74.0668551065028,NA
10225.3366520073,2212.63782857197,12.3936188628431,84.2519476544112,0
12924.8945843515,6230.97312209973,12.2545002452098,80.5644820327871,0
5916.1749227923,9366.20465841503,15.8397762181703,98.4781484585255,1
10439.0721653733,9362.9450367779,12.7998844159301,75.0501127331518,0
11012.7036603801,2775.1967530285,14.2122667087242,69.6709443698637,1
10640.7968898473,6563.32438857597,12.8479749893304,69.0246656071395,1
NA,NA,12.8674097708426,64.6904974593781,NA
9606.63360475522,9702.1379617881,10.2774364000652,61.3853733055294,0
7292.2211165902,8592.95766115491,13.9945241971873,89.9943285621703,0
10380.7766368738,8404.14552422257,13.4921543160453,87.5703906873241,0
11258.608413932,5355.46289571971,9.96701834932901,61.1897261231206,0
15731.521707228,5929.26765640696,9.26812841696665,98.9681541686878,0
8932.11493642311,5688.99148670372,10.6087101101875,89.2022067448124,0
11432.123493542,11912.2491343992,11.3471537800506,69.9425099883229,0
9010.52239444709,7431.73003582437,19.1233650592621,66.1447658552788,1
10166.1839792533,7477.19175770186,19.2338730557822,70.288643182721,1
10787.0902433982,8011.98707707529,11.6603716812097,67.4816224374808,0
10646.5606618334,10574.9838416328,19.6571325114928,86.1797402030788,1
6247.43645777391,3227.66833975296,16.1775781821925,64.3492560135201,1
NA,NA,17.5657322590705,69.0321121481247,NA
7492.27993817332,5684.63672313546,11.3713149530813,70.4021089710295,0
9898.54503789652,9358.38166846049,17.7772225816734,77.3172141634859,1
9368.65915328531,9102.4181377453,9.27324843476526,90.4591354425065,0
10076.5759892861,8244.28894392258,9.99096626928076,64.4111398723908,0
9574.08939734539,9298.52689230382,19.1026560249738,70.7266028155573,1
8889.15595199786,8566.85435355155,9.67857738258317,73.1548784300685,0
7085.99696530562,5726.5464464093,10.442474844167,69.9576965649612,0
10688.0008492852,5050.45941754323,10.6270535758231,63.7774746166542,0
13578.6313465216,5474.47362336044,15.9300345177762,71.3982950663194,1
11342.5973582262,3238.31984076314,13.3629985677544,77.9508276144043,0
7192.21807875058,9150.08761248663,15.5394474903587,60.6638293829747,1
14832.2560101273,7227.68915044369,9.26067857118323,98.6347131780349,0
9984.08552492244,10600.4662800409,15.8374934203457,81.9888132857159,1
7375.00785395484,5218.52703498642,17.1382843684405,80.6326722959056,1
12766.8267060394,9091.25016870472,13.6738454271108,76.9907661364414,1
7007.64629273768,6478.83741723067,14.9691719536204,63.349508587271,1
4524.43599253559,4538.50013509048,16.0847252483945,95.405807485804,1
7981.90689935094,8891.57178326677,9.4000729797408,83.9186256169342,0
15524.4850070162,7453.48389509611,10.8644012894947,55.0971106276847,0
NA,NA,18.5201181070879,67.5568127189763,NA
8515.11320026434,9740.50825938609,16.2898185190279,94.9082927894779,1
11731.2703929727,6695.65989025563,11.5243932609446,67.3514768248424,0
11548.6583071589,3168.52037073818,13.3848806796595,53.0902457423508,1
10720.3268118629,4408.40160379191,14.85550602898,51.343776716385,1
13825.0771461533,9638.77766362339,17.307513831649,67.5673927878961,1
11028.8728208134,5568.78424240082,12.1010042466223,73.7948111491278,0
9166.83105440089,10755.0933669074,17.9431297429837,84.6617746865377,1
13996.0812702626,8681.14037951728,10.6682894425467,77.1094401134178,0
9379.49387207135,8262.09344691094,9.90878993994556,77.2342756157741,0
6734.4306187366,7025.46040784976,11.9551385233644,84.6097279340029,0
6023.40155219244,7134.23656515371,15.109136414947,95.7432966213673,0
5426.96828896389,6672.178365051,10.22563197813,66.4704976836219,0
8769.09966355921,4051.74333627961,13.2350614443421,66.4656729903072,1
8390.71189861733,9530.45886437043,13.3167468933389,63.8359370990656,1
9463.75677181483,10284.5908859294,11.4093853798695,99.66403770959,0
11622.9251139367,10302.8861522548,19.3590421073604,79.9185821204446,1
8045.76198835867,6306.11972798704,19.983760324074,91.0064387950115,1
8578.41518105641,8986.20443017185,13.9063479714096,88.625785568729,0
NA,NA,12.8485412900336,79.2014483711682,NA
10790.1808050485,10630.6617306523,12.6893160995096,54.7496277256869,1
14928.3477825816,7595.05005258281,17.9541133202147,68.4508516686037,1
4086.32988943144,8599.4935948007,9.8438437320292,58.6171417031437,0
NA,NA,15.0659038396552,84.3789273872972,NA
8803.96994126297,8111.90578572457,10.3464240003377,86.318503995426,0
13264.8683305474,9554.42935426179,18.9653549490031,77.2581248893403,1
8149.61822040326,3657.88570963034,15.6520588591229,88.6213712394238,1
9273.68545869654,6189.93929031305,14.3871454000473,92.9298780043609,0
11016.0718011421,4492.62271901915,12.426144824829,77.0979404798709,0
8056.4014214196,5988.38649636496,17.2038995556068,95.7442477694713,1
14414.2399783922,6340.73094672494,12.5348386194091,51.8520528450608,1
NA,NA,14.9426723958459,74.9572852859274,NA
10375.2328268323,8734.52158480326,19.6465037080925,66.2881015217863,1
8686.52618897975,8502.09833076947,10.3408370590769,89.5499313366599,0
9970.87719201991,4449.55820812432,16.7430157565977,96.6333581134677,1
4816.8344115557,7720.21922413839,19.05170559627,96.6169719700702,1
10122.6349013096,8877.91082639172,13.5477399085648,54.1090760962106,1
9487.3093065817,9275.67606291294,19.2865374973044,99.2648972547613,1
9814.5646560091,8090.36156627718,19.109309574822,90.8703248831443,1
15108.3981430069,4931.03654514533,9.63278145482764,77.5855912244879,0
12154.0521045907,10378.2298050695,15.4805183846038,77.560351556167,1
8949.38792269,10454.5066646203,19.8776419449132,92.9056488675997,1
8864.85034725238,6283.10284551828,12.5249142004177,52.7967237401754,1
13413.9946238016,6853.33550565427,14.7825033213012,94.0891482518055,0
5831.96597131176,4794.899688643,9.99990792875178,58.3731168182567,0
12063.4143307802,6427.33218616018,14.6492728500161,59.9166911910288,1
7322.4817010689,5476.02314618417,14.3110252430197,54.2848599259742,1
10551.2463989876,6476.8179519136,14.3784455016721,63.8110478874296,1
10634.9914245407,8275.30713273763,16.4231384226587,76.6538649331778,1
7260.1983539241,10607.7988608098,15.7643415366765,90.9877917030826,1
9405.38292399125,11208.4503669489,14.8085636056494,93.4568190132268,0
NA,NA,10.6635327041149,54.7887151362374,NA
12372.6113802696,7955.26870614905,11.9150883273687,97.4674926022999,0
NA,NA,13.8885523688514,60.8067865949124,NA
6146.59479095301,2173.47041334957,17.768033526605,60.5571833089925,1
11942.8499764138,12930.9467444715,14.8761938416865,53.6910012247972,1
9859.53961341121,6784.77453655794,13.6355291183572,50.4396694595926,1
10962.8622059325,9216.85962756788,11.7840510807,77.6729559642263,0
9022.66109414561,4915.45900297788,12.1054846639745,81.9226152263582,0
11175.7649519163,4654.85784274307,19.9025147913489,83.9311547810212,1
13111.949500418,6515.22297764589,18.2659545615315,96.1152862641029,1
14514.5479510808,6160.08811259935,16.9473830498755,96.225594705902,1
7819.06620527414,11284.2579266504,9.44665024639107,99.8799293069169,0
10162.3237137068,4941.44984074927,11.1773805003613,63.8650656910613,0
10667.0811395795,10334.2281290127,13.2812625414226,60.3112277924083,1
NA,NA,13.8081814055331,77.1436962881126,NA
11192.7274902781,5450.34309065579,15.1890805622097,84.5156807918102,1
7621.22450731127,7315.36837270876,12.7512749279849,70.6783520523459,0
12154.9384803436,5980.00616993884,16.4259669450112,73.397346411366,1
14340.1754562727,10444.4454146362,9.75547643261962,93.0508291115984,0
10974.6662114259,6456.039253171,10.751721453853,78.133138094563,0
13720.0042171596,7277.64030488808,17.5923590029124,58.0234388704412,1
9714.90321526428,7052.32327017694,9.46507705398835,54.5450701843947,0
8233.78656693875,7854.15673963829,9.70146132167429,66.9946424313821,0
12133.4306378592,3806.34491209124,19.9113374834415,81.1823378549889,1
10063.516807047,9774.40564884506,18.1360396204982,92.4299219856039,1
5691.25708504871,5715.6808247196,10.7296570606995,91.3505473639816,0
9528.69423259889,4989.78811534112,12.8229464872275,55.8927856618538,1
NA,NA,18.5601106698159,89.5613824250177,NA
9346.46519987914,6084.06013871268,10.8890158170834,64.1367267468013,0
4816.00954190245,4314.99684561436,10.4963445644826,50.6591451005079,0
9522.75717157863,7043.97256188631,15.080770610366,99.8653760645539,0
9725.88192593275,6933.4287746894,12.0999518523458,63.4059629868716,0
12573.6197358059,6450.84997349623,9.172323908424,65.8217729767784,0
7281.88125110416,5505.59066701549,12.6121976342984,88.6154887848534,0
15487.4582511173,10134.2494094219,9.56482084747404,75.3547197207808,0
7244.2382242222,8511.668180882,13.0515738031827,68.0032476200722,1
11796.811601037,7587.68707772945,13.7919128860813,92.8031030693091,0
8042.94735117652,5448.64964803929,14.3498956921976,70.0529152876697,1
12000.4312501397,8543.79074865078,14.1907319074962,54.4441926525906,1
5640.27556518958,8999.33612646112,13.9941721048672,77.9013910563663,1
NA,NA,11.4585468901787,85.3353871614672,NA
13070.367758078,5851.70839550945,19.6881781669799,84.5706875668839,1
NA,NA,18.8199809922371,86.3539627753198,NA
10100.7714023059,5769.37983004568,13.9932698213961,99.4055921910331,0
14109.2632081748,12610.7344992542,13.4615423148498,96.2374930037186,0
8290.8807097337,9303.01194646735,19.6009726019111,66.4685526047833,1
11219.7641236621,9013.10062209202,15.3600800195709,52.1325967973098,1
8460.90395178158,8012.1828970767,14.9253022647463,97.5524124107324,0
7550.82749166002,7526.84801672633,19.6345413257368,60.4966988437809,1
12394.8812548821,7062.21420573391,13.6296654769685,75.0553345773369,1
11374.1176905009,7522.01684110086,17.8082079121377,69.1597667173482,1
14393.1822621591,11653.0344199156,19.6144624412991,97.9305653367192,1
6821.34875172103,8089.91162843951,16.9215252208523,87.303607352078,1
10828.6777603513,6527.17365809381,13.3653146885335,50.6811054074205,1
9321.07395516891,6054.50945915967,17.3274493897334,67.7137858234346,1
15170.0392417646,7906.70498446983,19.9000306420494,63.4092886000872,1
8511.06100434844,8048.14874177571,19.3690817416646,51.8878618720919,1
7325.66952527972,7120.40683996987,15.8573846733198,71.6735964640975,1
8548.72439478954,5530.7472136687,16.6154996354599,61.9246956775896,1
10340.7742005501,9142.20068458489,19.9440881877672,94.6767497807741,1
10973.7396963601,6688.94814769082,10.4652513333131,88.2885428611189,0
NA,NA,17.7037582751364,83.3978190203197,NA
8013.1609494721,2084.72099691443,13.2701533250511,55.7081500184722,1
3497.70169000864,6414.34086221622,14.781076888321,80.6361358962022,1
13366.8765306725,9913.31429394113,11.270734669175,68.0575138074346,0
11379.5750236673,4099.90465973324,14.3945341114886,77.8942828881554,1
9622.75244487023,7561.53211785356,14.5050403638743,56.9043541327119,1
6812.50741655797,5449.38306520866,14.6372651944403,92.99016041914,0
10114.0687636353,7635.22073597507,16.0073800431564,79.4932556687854,1
8716.72335931279,9046.92819864682,10.9158726278692,67.1577471774071,0
11723.3059900463,8773.04147214959,16.0655664985534,79.127298889216,1
12145.1929295811,6654.4705984708,10.3952398877591,50.9414340252988,0
5928.22196036566,3744.7313675546,16.5183999317233,85.2841236745007,1
11663.0165699564,7991.10112811884,9.70799486176111,69.771878735628,0
13952.7023887656,6511.65393051651,18.515534281265,79.3951030587777,1
11400.8881036836,5366.10829994021,12.1100067740772,58.4736856049858,1
7020.40780414767,10098.9618877099,14.1881523046177,71.4164988254197,1
NA,NA,11.5326735579874,96.2043353938498,NA
8708.62419782522,8047.59640383438,19.9713410451077,63.0051063024439,1
7703.62386437915,6080.51205870037,18.8251440525055,83.1602257327177,1
13221.8299940555,9339.87155034095,11.2728077278007,55.5374064831994,0
15908.1537217301,6660.38580642266,17.7661500920076,99.3673825752921,1
12345.0353744416,10359.5894468934,11.0044394014403,92.1000638860278,0
7863.28326795136,5270.89535305204,13.2211401045788,78.788753633853,0
8070.37223745434,7900.58558733682,19.4747300113086,58.8390266173519,1
15009.130271386,12618.213117535,12.8387746063527,93.5154491337016,0
7169.46046875486,2362.0263380424,18.2147011887282,80.6286217644811,1
7175.86834870364,5715.02791885679,12.2327398206107,70.0566731975414,0
